
Categorical variable freqs (actual CHDS):

"z1single"
"","Actual (%)"
"23",0,0,0,0,0.0987166831194472,0.198807157057654,0.100806451612903,0.102459016393443,0,0,0,0.10989010989011,0
"24",0,0,0.0991080277502478,0,0,0,0.100806451612903,0,0,0,0.106609808102345,0,0.111111111111111
"25",1.67158308751229,2.37154150197628,3.07234886025768,2.36920039486673,2.96150049358342,3.18091451292246,2.41935483870968,4.91803278688525,3.83817427385892,2.81837160751566,2.23880597014925,1.86813186813187,2.11111111111111
"27",0,0,0,0.0987166831194472,0,0,0,0,0,0,0,0.21978021978022,0
"28",0,0,0,0,0,0.099403578528827,0.30241935483871,0,0,0,0,0,0
"29",0,0,0,0,0,0,0,0,0,0,0.106609808102345,0,0.111111111111111
"30",1.08161258603736,1.08695652173913,0.792864222001982,0.987166831194472,1.6781836130306,1.68986083499006,1.71370967741935,0.819672131147541,1.55601659751037,0.835073068893528,1.70575692963753,1.53846153846154,1.22222222222222
"35",0,0,0,0.296150049358342,0.0987166831194472,0.099403578528827,0.201612903225806,0.204918032786885,0.20746887966805,0.208768267223382,0.106609808102345,0.32967032967033,0.222222222222222
"40",0.688298918387414,0.592885375494071,0.693756194251734,0.394866732477789,0.592300098716683,0.298210735586481,0.604838709677419,0.512295081967213,1.03734439834025,0.521920668058455,0.426439232409382,0.659340659340659,0.777777777777778
"44",0,0,0,0,0,0,0,0.102459016393443,0,0,0,0,0
"45",0,0,0,0,0,0,0.100806451612903,0,0,0.104384133611691,0,0,0
"50",0,0,0,0.0987166831194472,0.197433366238894,0.099403578528827,0.100806451612903,0.307377049180328,0.20746887966805,0.313152400835073,0.106609808102345,0,0.222222222222222
"60",0.0983284169124877,0,0,0.0987166831194472,0,0,0,0.102459016393443,0.20746887966805,0,0,0,0 
 "gpmorb"
"","year 1","year 2","year 3","year 4","year 5","year 6","year 7"
"0",13.3726647000983,9.74409448818898,15.732546705998,20.4523107177974,21.2389380530973,17.2310756972112,27.2177419354839
"1",18.6823992133727,18.4055118110236,19.8623402163225,16.5191740412979,17.6007866273353,21.7131474103586,21.5725806451613
"2",19.6656833824975,17.7165354330709,15.6342182890855,17.9941002949853,19.5673549655851,16.9322709163347,16.2298387096774
"3",17.5024582104228,14.8622047244094,13.6676499508358,13.9626352015733,11.701081612586,12.8486055776892,10.5846774193548
"4",10.6194690265487,11.0236220472441,9.04621435594887,9.14454277286136,8.45624385447394,7.96812749003984,7.45967741935484
"5",7.27630285152409,8.56299212598425,7.1779744346116,6.29301868239921,5.6047197640118,6.27490039840637,4.63709677419355
"6",4.62143559488692,6.10236220472441,6.09636184857424,4.8180924287119,4.91642084562439,5.0796812749004,3.32661290322581
"7",3.24483775811209,3.93700787401575,3.14650934119961,3.24483775811209,3.44149459193707,3.78486055776892,2.92338709677419
"8",1.86823992133727,2.85433070866142,2.3598820058997,2.75319567354966,2.06489675516224,2.49003984063745,1.71370967741935
"9",1.08161258603736,1.96850393700787,1.27826941986234,2.16322517207473,1.27826941986234,1.69322709163347,1.51209677419355
"10",1.17994100294985,3.54330708661417,1.47492625368732,2.65486725663717,4.12979351032448,1.29482071713147,0.806451612903226
"11",0.294985250737463,0.78740157480315,1.17994100294985,0,0,1.09561752988048,0.30241935483871
"12",0.589970501474926,0.492125984251969,3.34316617502458,0,0,0.298804780876494,0.403225806451613
"13",0,0,0,0,0,0.398406374501992,0.504032258064516
"14",0,0,0,0,0,0.398406374501992,0.100806451612903
"15",0,0,0,0,0,0.099601593625498,0.201612903225806
"16",0,0,0,0,0,0.099601593625498,0.100806451612903
"17",0,0,0,0,0,0.099601593625498,0.30241935483871
"19",0,0,0,0,0,0.099601593625498,0.100806451612903
"22",0,0,0,0,0,0.099601593625498,0 
 "gpprev"
"","year 1","year 2","year 3","year 4","year 5","year 6","year 7"
"0",1.27826941986234,3.54330708661417,95.968534906588,75.614552605703,61.7502458210423,63.1474103585657,99.8991935483871
"1",7.07964601769912,16.9291338582677,3.63815142576204,23.4021632251721,37.7581120943953,36.8525896414343,0.100806451612903
"2",38.9380530973451,77.6574803149606,0.393313667649951,0.884955752212389,0.491642084562439,0,0
"3",45.9193706981318,1.87007874015748,0,0.0983284169124877,0,0,0
"4",6.09636184857424,0,0,0,0,0,0
"5",0.589970501474926,0,0,0,0,0,0
"6",0.0983284169124877,0,0,0,0,0,0 
 "gpresp"
"","year 1","year 2","year 3","year 4","year 5","year 6","year 7","year 8","year 9","year 10"
"0",29.4985250737463,30.4133858267717,37.5614552605703,40.6096361848574,40.5113077679449,35.2589641434263,47.5806451612903,51.7418032786885,57.2614107883817,62.8004179728318
"1",28.023598820059,26.3779527559055,24.6804326450344,22.8121927236971,23.4021632251721,23.207171314741,19.2540322580645,20.0819672131148,19.2946058091286,17.0323928944619
"2",19.8623402163225,15.9448818897638,13.6676499508358,15.732546705998,13.9626352015733,12.6494023904382,11.7943548387097,10.4508196721311,10.2697095435685,8.56844305120167
"3",10.2261553588987,10.5314960629921,8.65290068829892,6.3913470993117,8.65290068829892,8.76494023904383,7.66129032258065,6.55737704918033,4.87551867219917,3.8662486938349
"4",5.99803343166175,7.8740157480315,5.99803343166175,5.11307767944936,4.42477876106195,6.17529880478088,4.03225806451613,4.40573770491803,3.42323651452282,2.82131661442006
"5",2.55653883972468,3.74015748031496,2.55653883972468,3.44149459193707,3.14650934119961,4.18326693227092,3.125,2.56147540983607,1.2448132780083,1.98537095088819
"6",1.86823992133727,1.96850393700787,2.45821042281219,2.16322517207473,2.06489675516224,3.08764940239044,2.11693548387097,1.53688524590164,1.86721991701245,1.04493207941484
"7",0.884955752212389,1.18110236220472,1.37659783677483,1.67158308751229,1.08161258603736,1.29482071713147,1.31048387096774,1.53688524590164,0.4149377593361,0.940438871473354
"8",0.294985250737463,0.78740157480315,1.08161258603736,1.27826941986234,1.27826941986234,1.49402390438247,1.00806451612903,0.204918032786885,0.311203319502075,0.626959247648903
"9",0.491642084562439,0.590551181102362,1.08161258603736,0.589970501474926,0.884955752212389,0.99601593625498,0.705645161290323,0.204918032786885,0.829875518672199,0.104493207941484
"10",0,0.590551181102362,0.688298918387414,0.196656833824975,0.589970501474926,0.796812749003984,0.604838709677419,0.307377049180328,0.103734439834025,0
"11",0.196656833824975,0,0.0983284169124877,0,0,0.49800796812749,0.403225806451613,0.409836065573771,0.103734439834025,0.208986415882968
"12",0.0983284169124877,0,0.0983284169124877,0,0,0.597609561752988,0.201612903225806,0,0,0
"13",0,0,0,0,0,0.49800796812749,0.100806451612903,0,0,0
"14",0,0,0,0,0,0.099601593625498,0,0,0,0
"15",0,0,0,0,0,0.099601593625498,0,0,0,0
"16",0,0,0,0,0,0.099601593625498,0,0,0,0
"17",0,0,0,0,0,0.199203187250996,0.100806451612903,0,0,0 
 "gptotvis"
"","year 1","year 2","year 3","year 4","year 5","year 6","year 7","year 8","year 9","year 10"
"0",0.0983284169124877,0.594059405940594,14.8622047244094,16.256157635468,12.992125984252,11.1553784860558,27.2177419354839,29.7131147540984,32.2614107883817,39.2894461859979
"1",0.393313667649951,1.68316831683168,19.5866141732283,17.1428571428571,18.7007874015748,19.8207171314741,21.5725806451613,21.2090163934426,24.4813278008299,22.0480668756531
"2",4.52310717797443,11.3861386138614,16.3385826771654,16.9458128078818,20.0787401574803,18.4262948207171,16.1290322580645,16.3934426229508,15.6639004149378,15.0470219435737
"3",12.6843657817109,18.5148514851485,13.4842519685039,15.2709359605911,14.0748031496063,13.8446215139442,10.6854838709677,10.3483606557377,8.09128630705394,8.56844305120167
"4",17.7974434611603,16.3366336633663,9.15354330708661,9.75369458128079,10.0393700787402,10.6573705179283,7.45967741935484,7.6844262295082,7.36514522821577,5.32915360501567
"5",17.7974434611603,14.6534653465347,7.18503937007874,7.58620689655172,6.39763779527559,6.57370517928287,4.63709677419355,5.73770491803279,4.149377593361,3.65726227795193
"6",15.3392330383481,11.1881188118812,6.59448818897638,4.92610837438424,5.41338582677165,5.97609561752988,3.32661290322581,3.27868852459016,3.00829875518672,2.08986415882968
"7",10.2261553588987,6.73267326732673,2.95275590551181,3.2512315270936,3.93700787401575,3.58565737051793,2.92338709677419,2.15163934426229,1.76348547717842,1.46290491118077
"8",6.58800393313668,5.74257425742574,2.36220472440945,3.54679802955665,2.36220472440945,3.38645418326693,1.71370967741935,1.12704918032787,0.829875518672199,1.14942528735632
"9",4.12979351032448,3.96039603960396,1.27952755905512,1.2807881773399,1.47637795275591,1.89243027888446,1.51209677419355,0.819672131147541,0.622406639004149,0.208986415882968
"10",3.73647984267453,2.47524752475248,1.47637795275591,1.57635467980296,1.5748031496063,1.69322709163347,0.806451612903226,0.614754098360656,0.829875518672199,0.313479623824451
"11",2.26155358898722,2.07920792079208,1.27952755905512,1.08374384236453,0.590551181102362,1.19521912350598,0.30241935483871,0.409836065573771,0.103734439834025,0.208986415882968
"12",2.06489675516224,1.58415841584158,1.87007874015748,0.591133004926108,0.984251968503937,0.49800796812749,0.403225806451613,0.307377049180328,0.103734439834025,0.313479623824451
"13",1.08161258603736,0.495049504950495,0.492125984251969,0.197044334975369,0.492125984251969,0.298804780876494,0.504032258064516,0,0.20746887966805,0.208986415882968
"14",0.491642084562439,0.891089108910891,0.492125984251969,0.197044334975369,0.0984251968503937,0.49800796812749,0.100806451612903,0.102459016393443,0.103734439834025,0
"15",0.491642084562439,0.198019801980198,0.0984251968503937,0.0985221674876847,0.196850393700787,0.099601593625498,0.201612903225806,0,0.103734439834025,0
"16",0,0.297029702970297,0.0984251968503937,0,0.196850393700787,0.099601593625498,0.100806451612903,0,0,0.104493207941484
"17",0.0983284169124877,0.396039603960396,0.0984251968503937,0.0985221674876847,0.196850393700787,0.099601593625498,0.30241935483871,0,0.103734439834025,0
"18",0.0983284169124877,0.297029702970297,0.0984251968503937,0.0985221674876847,0,0,0,0,0,0
"19",0.0983284169124877,0.099009900990099,0.0984251968503937,0.0985221674876847,0,0.099601593625498,0.100806451612903,0,0,0
"21",0,0,0,0,0.0984251968503937,0,0,0,0,0
"22",0,0.099009900990099,0,0,0,0.099601593625498,0,0,0,0
"23",0,0.099009900990099,0,0,0,0,0,0,0.103734439834025,0
"24",0,0,0,0,0,0,0,0.102459016393443,0,0
"25",0,0,0,0,0,0,0,0,0.103734439834025,0
"26",0,0,0.0984251968503937,0,0,0,0,0,0,0
"30",0,0.099009900990099,0,0,0,0,0,0,0,0
"31",0,0,0,0,0.0984251968503937,0,0,0,0,0
"46",0,0.099009900990099,0,0,0,0,0,0,0,0 
 "hadmtot"
"","year 1","year 2","year 3","year 4","year 5","year 6","year 7","year 8","year 9","year 10"
"0",84.070796460177,90.7389162561576,90.1671583087512,92.8149606299213,90.5418719211823,93.5387673956262,92.0362903225807,92.3155737704918,95.4356846473029,96.2421711899791
"1",11.9960668633235,7.98029556650246,8.84955752212389,6.69291338582677,8.27586206896552,5.66600397614314,7.66129032258065,7.06967213114754,3.94190871369295,3.4446764091858
"2",1.76991150442478,0.886699507389163,0.786627335299902,0.295275590551181,1.18226600985222,0.596421471172962,0.201612903225806,0.512295081967213,0.518672199170124,0.313152400835073
"3",1.47492625368732,0.197044334975369,0.196656833824975,0.196850393700787,0,0.099403578528827,0,0,0.103734439834025,0
"4",0.393313667649951,0.0985221674876847,0,0,0,0,0.100806451612903,0,0,0
"5",0.0983284169124877,0.0985221674876847,0,0,0,0,0,0.102459016393443,0,0
"6",0.196656833824975,0,0,0,0,0.099403578528827,0,0,0,0 
 "houtptot"
"","year 1","year 2","year 3","year 4","year 5","year 6","year 7","year 8","year 9","year 10"
"0",78.6627335299902,77.6354679802956,78.1710914454277,78.9162561576355,77.0216962524655,77.2139303482587,80.7459677419355,80.7377049180328,84.3360995850622,84.2379958246347
"1",12.7826941986234,12.2167487684729,11.9960668633235,11.0344827586207,11.8343195266272,10.8457711442786,9.57661290322581,9.83606557377049,8.29875518672199,7.41127348643006
"2",3.73647984267453,4.03940886699507,4.42477876106195,4.5320197044335,4.33925049309665,4.77611940298508,4.23387096774194,3.38114754098361,3.63070539419087,3.65344467640919
"3",1.5732546705998,1.67487684729064,1.76991150442478,1.47783251231527,2.16962524654832,2.28855721393035,2.01612903225806,1.74180327868852,1.76348547717842,2.2964509394572
"4",1.17994100294985,1.67487684729064,0.983284169124877,1.47783251231527,1.57790927021696,1.69154228855721,1.41129032258065,2.15163934426229,0.726141078838174,0.626304801670146
"5",0.294985250737463,0.788177339901478,0.589970501474926,0.788177339901478,1.4792899408284,0.895522388059702,1.20967741935484,0.819672131147541,0.311203319502075,0.730688935281837
"6",0.491642084562439,0.492610837438424,0.491642084562439,0.197044334975369,0.394477317554241,0.796019900497512,0.100806451612903,0.409836065573771,0.726141078838174,0.626304801670146
"7",0.294985250737463,0.394088669950739,0.491642084562439,0.295566502463054,0.19723865877712,0.597014925373134,0,0.307377049180328,0.103734439834025,0.104384133611691
"8",0.0983284169124877,0.0985221674876847,0.294985250737463,0.492610837438424,0.0986193293885602,0.199004975124378,0.201612903225806,0.307377049180328,0,0
"9",0.196656833824975,0.197044334975369,0.196656833824975,0.197044334975369,0.394477317554241,0.398009950248756,0.100806451612903,0,0,0.104384133611691
"10",0.196656833824975,0.197044334975369,0.0983284169124877,0.295566502463054,0,0,0,0.102459016393443,0.103734439834025,0
"11",0.196656833824975,0.0985221674876847,0,0.0985221674876847,0.0986193293885602,0,0,0.102459016393443,0,0.104384133611691
"12",0.0983284169124877,0.197044334975369,0.196656833824975,0,0.29585798816568,0,0.100806451612903,0,0,0
"13",0,0,0.294985250737463,0.0985221674876847,0,0.099502487562189,0.100806451612903,0,0,0
"14",0.0983284169124877,0.0985221674876847,0,0,0.0986193293885602,0.099502487562189,0,0,0,0
"15",0.0983284169124877,0,0,0,0,0,0,0,0,0
"18",0,0.197044334975369,0,0,0,0,0,0.102459016393443,0,0
"19",0,0,0,0,0,0.099502487562189,0,0,0,0
"20",0,0,0,0.0985221674876847,0,0,0,0,0,0
"22",0,0,0,0,0,0,0,0,0,0.104384133611691
"24",0,0,0,0,0,0,0.100806451612903,0,0,0
"27",0,0,0,0,0,0,0.100806451612903,0,0,0 
 "BURT"
"","year 8","year 9","year 10","year 11","year 12","year 13"
"0",0.124688279301746,0.135869565217391,0.260416666666667,0.267022696929239,0,0
"1",0.374064837905237,0.271739130434783,0,0,0,0
"2",0.124688279301746,0.271739130434783,0,0,0,0
"3",0.124688279301746,0.135869565217391,0,0.133511348464619,0,0
"4",0,0,0.130208333333333,0,0,0
"7",0.249376558603491,0.135869565217391,0,0,0,0
"9",0.124688279301746,0,0,0.133511348464619,0,0
"10",0.124688279301746,0,0,0,0,0
"11",0,0,0.130208333333333,0,0.13869625520111,0
"12",0.498753117206983,0,0.130208333333333,0,0,0
"13",0.124688279301746,0.135869565217391,0,0,0,0.141442715700141
"14",0.498753117206983,0,0,0,0,0
"15",0.374064837905237,0.407608695652174,0.130208333333333,0,0,0
"16",0.623441396508728,0,0,0.133511348464619,0,0
"17",0.124688279301746,0.271739130434783,0,0,0,0
"18",0.498753117206983,0.135869565217391,0,0,0.13869625520111,0.141442715700141
"19",0.498753117206983,0.135869565217391,0,0.133511348464619,0,0
"20",0.872817955112219,0.135869565217391,0,0,0,0
"21",0.374064837905237,0.135869565217391,0,0,0,0
"22",1.3715710723192,0.271739130434783,0.130208333333333,0,0,0
"23",0.623441396508728,0.951086956521739,0,0.133511348464619,0,0
"24",1.87032418952618,0.815217391304348,0,0,0,0
"25",1.24688279301746,0.543478260869565,0.520833333333333,0.133511348464619,0.13869625520111,0
"26",1.74563591022444,0.135869565217391,0.390625,0.133511348464619,0.13869625520111,0
"27",1.3715710723192,0.815217391304348,0.651041666666667,0.267022696929239,0,0
"28",1.87032418952618,1.35869565217391,0.390625,0.133511348464619,0.13869625520111,0.141442715700141
"29",2.49376558603491,0.951086956521739,0.78125,0,0,0
"30",3.61596009975062,1.35869565217391,0.260416666666667,0.133511348464619,0.277392510402219,0.282885431400283
"31",1.62094763092269,0.951086956521739,0.520833333333333,0.801068090787717,0.277392510402219,0.141442715700141
"32",2.49376558603491,2.30978260869565,0.78125,0,0.554785020804438,0.141442715700141
"33",2.11970074812968,1.22282608695652,1.04166666666667,0.267022696929239,0.13869625520111,0.282885431400283
"34",2.36907730673317,1.22282608695652,0.911458333333333,0.534045393858478,0,0
"35",1.99501246882793,2.85326086956522,1.30208333333333,0.400534045393859,0.554785020804438,0.282885431400283
"36",2.49376558603491,2.17391304347826,1.30208333333333,0.267022696929239,0.13869625520111,0.141442715700141
"37",2.11970074812968,2.30978260869565,1.43229166666667,0.534045393858478,0.13869625520111,0
"38",1.62094763092269,1.90217391304348,1.43229166666667,0.534045393858478,0.277392510402219,0.282885431400283
"39",2.11970074812968,1.90217391304348,1.30208333333333,1.06809078771696,0.13869625520111,0
"40",3.36658354114713,2.03804347826087,1.171875,1.33511348464619,0.554785020804438,0.282885431400283
"41",2.24438902743142,1.4945652173913,1.04166666666667,1.06809078771696,0.554785020804438,0
"42",2.36907730673317,1.22282608695652,1.43229166666667,1.60213618157543,0.416088765603329,0.141442715700141
"43",1.62094763092269,2.58152173913043,1.5625,0.667556742323097,0.693481276005548,0
"44",2.24438902743142,1.22282608695652,0.78125,0.801068090787717,0.554785020804438,0.141442715700141
"45",1.62094763092269,1.90217391304348,1.30208333333333,0.400534045393859,0.832177531206657,0.707213578500707
"46",2.7431421446384,1.6304347826087,1.953125,1.46862483311081,0.416088765603329,0.282885431400283
"47",2.24438902743142,1.4945652173913,1.43229166666667,1.20160213618158,1.24826629680999,0.707213578500707
"48",1.87032418952618,1.6304347826087,2.34375,0.801068090787717,0.832177531206657,0.565770862800566
"49",1.62094763092269,1.6304347826087,1.5625,1.06809078771696,1.24826629680999,0.565770862800566
"50",1.99501246882793,2.17391304347826,0.651041666666667,1.20160213618158,0.693481276005548,0.282885431400283
"51",1.49625935162095,1.4945652173913,1.953125,0.934579439252336,0.277392510402219,0.848656294200849
"52",1.24688279301746,2.17391304347826,0.390625,1.60213618157543,0.693481276005548,0.424328147100424
"53",2.36907730673317,2.30978260869565,1.82291666666667,1.60213618157543,0.554785020804438,0.565770862800566
"54",1.74563591022444,2.58152173913043,2.21354166666667,0.801068090787717,1.24826629680999,1.13154172560113
"55",1.12219451371571,1.76630434782609,1.82291666666667,1.46862483311081,0.13869625520111,0.848656294200849
"56",2.61845386533666,2.17391304347826,0.78125,1.86915887850467,0.554785020804438,0.424328147100424
"57",1.49625935162095,1.6304347826087,0.520833333333333,1.20160213618158,1.52565880721221,0.282885431400283
"58",1.87032418952618,1.6304347826087,2.34375,0.934579439252336,0.693481276005548,0.848656294200849
"59",1.3715710723192,1.76630434782609,0.911458333333333,0.934579439252336,0.554785020804438,0.282885431400283
"60",1.24688279301746,2.03804347826087,1.5625,1.06809078771696,0.13869625520111,0.848656294200849
"61",0.872817955112219,1.4945652173913,1.04166666666667,0.934579439252336,1.24826629680999,0.424328147100424
"62",0.872817955112219,1.4945652173913,2.734375,1.06809078771696,0.970873786407767,0.565770862800566
"63",1.99501246882793,1.4945652173913,0.78125,0.934579439252336,1.10957004160888,0.282885431400283
"64",0.997506234413965,1.08695652173913,2.34375,1.20160213618158,1.52565880721221,0.282885431400283
"65",0.748129675810474,1.22282608695652,1.43229166666667,0.934579439252336,1.3869625520111,1.41442715700141
"66",0.623441396508728,1.35869565217391,1.43229166666667,1.20160213618158,0.832177531206657,1.13154172560113
"67",0.748129675810474,1.22282608695652,1.5625,1.33511348464619,1.24826629680999,0.565770862800566
"68",0.748129675810474,0.951086956521739,2.34375,1.73564753004005,1.3869625520111,0.565770862800566
"69",0.997506234413965,1.90217391304348,1.43229166666667,0.801068090787717,0.970873786407767,1.13154172560113
"70",0.623441396508728,2.44565217391304,1.30208333333333,1.46862483311081,0.970873786407767,0.848656294200849
"71",0.249376558603491,0.815217391304348,1.5625,1.86915887850467,1.24826629680999,1.41442715700141
"72",1.12219451371571,1.22282608695652,1.69270833333333,1.60213618157543,1.80305131761442,0.707213578500707
"73",1.12219451371571,1.4945652173913,1.30208333333333,1.33511348464619,1.66435506241331,0.848656294200849
"74",0.498753117206983,1.76630434782609,1.30208333333333,2.40320427236315,1.10957004160888,1.27298444130127
"75",0.997506234413965,0.951086956521739,1.43229166666667,1.60213618157543,1.52565880721221,0.99009900990099
"76",0.748129675810474,1.08695652173913,1.82291666666667,2.13618157543391,1.3869625520111,0.848656294200849
"77",0.374064837905237,0.951086956521739,1.43229166666667,1.60213618157543,2.08044382801664,1.27298444130127
"78",0.498753117206983,1.22282608695652,1.5625,2.00267022696929,1.94174757281553,1.98019801980198
"79",0.498753117206983,0.679347826086957,2.21354166666667,0.801068090787717,1.52565880721221,1.6973125884017
"80",0.124688279301746,0.815217391304348,1.43229166666667,1.46862483311081,2.35783633841886,1.27298444130127
"81",0.124688279301746,0.951086956521739,1.82291666666667,1.86915887850467,1.10957004160888,1.41442715700141
"82",0.623441396508728,0.679347826086957,1.5625,2.13618157543391,1.94174757281553,1.83875530410184
"83",0.124688279301746,0.951086956521739,1.82291666666667,1.86915887850467,2.63522884882108,1.83875530410184
"84",0.374064837905237,0.543478260869565,1.04166666666667,1.33511348464619,2.08044382801664,1.41442715700141
"85",0.124688279301746,0.271739130434783,0.78125,1.60213618157543,2.49653259361997,1.83875530410184
"86",0.124688279301746,0.951086956521739,1.69270833333333,1.73564753004005,1.52565880721221,1.83875530410184
"87",0.249376558603491,0.271739130434783,1.171875,2.40320427236315,2.21914008321775,2.68741159830269
"88",0.124688279301746,0.271739130434783,1.69270833333333,2.13618157543391,1.66435506241331,2.12164073550212
"89",0.249376558603491,0.679347826086957,1.43229166666667,2.67022696929239,2.08044382801664,2.4045261669024
"90",0.124688279301746,0.407608695652174,1.04166666666667,2.00267022696929,2.08044382801664,3.39462517680339
"91",0.124688279301746,0.271739130434783,0.911458333333333,1.06809078771696,1.3869625520111,2.12164073550212
"92",0.249376558603491,0.543478260869565,0.651041666666667,1.60213618157543,1.52565880721221,2.26308345120226
"93",0,0.679347826086957,1.171875,2.93724966622163,2.77392510402219,2.54596888260255
"94",0,0.271739130434783,0.651041666666667,2.26969292389853,2.63522884882108,3.81895332390382
"95",0.124688279301746,0.407608695652174,1.43229166666667,1.73564753004005,2.21914008321775,2.12164073550212
"96",0.124688279301746,0.135869565217391,0.651041666666667,0.801068090787717,1.94174757281553,3.11173974540311
"97",0.124688279301746,0.135869565217391,0.78125,1.33511348464619,2.9126213592233,3.11173974540311
"98",0,0.271739130434783,0.520833333333333,1.33511348464619,3.32871012482663,2.82885431400283
"99",0.124688279301746,0.135869565217391,0.260416666666667,1.86915887850467,2.35783633841886,2.12164073550212
"100",0,0.135869565217391,0.651041666666667,1.20160213618158,2.35783633841886,3.67751060820368
"101",0,0,0.78125,0.133511348464619,1.3869625520111,2.82885431400283
"102",0,0,0.260416666666667,0.934579439252336,2.21914008321775,3.81895332390382
"103",0,0.135869565217391,0.520833333333333,1.06809078771696,1.24826629680999,2.26308345120226
"104",0,0,0.260416666666667,0.267022696929239,1.66435506241331,2.97029702970297
"105",0,0.135869565217391,0.390625,1.20160213618158,2.21914008321775,2.4045261669024
"106",0,0.135869565217391,0.130208333333333,0.934579439252336,0.970873786407767,2.26308345120226
"107",0,0,0,0.534045393858478,0.277392510402219,0.99009900990099
"108",0,0,0.260416666666667,0.133511348464619,0.554785020804438,0.99009900990099
"109",0,0,0,0.267022696929239,0.277392510402219,0.99009900990099
"110",0,0,0,0,0,0.282885431400283 
 "cond"
"","year 6","year 7","year 8","year 9","year 10"
"9",26.865671641791,0,0,0,0
"9.5",17.6119402985075,0,0,0,0
"10",13.5323383084577,0,0,0,0
"10.5",9.35323383084577,0,0,0,0
"11",6.86567164179105,0,0,0,0
"11.5",6.26865671641791,0,0,0,0
"12",4.17910447761194,0,0,0,0
"12.5",4.27860696517413,0,0,0,0
"13",2.88557213930348,0,0,0,0
"13.5",1.7910447761194,0,0,0,0
"14",1.29353233830846,0,0,0,0
"14.5",0.995024875621891,0,0,0,0
"15",0.995024875621891,0,0,0,0
"15.5",0.497512437810945,0,0,0,0
"16",1.09452736318408,0,0,0,0
"16.5",0.099502487562189,0,0,0,0
"17",0.199004975124378,0,0,0,0
"17.5",0.199004975124378,0,0,0,0
"18",0.099502487562189,0,0,0,0
"18.5",0.199004975124378,0,0,0,0
"19",0.298507462686567,0,0,0,0
"20",0.099502487562189,0,0,0,0
"20.5",0.199004975124378,7.66129032258065,8.70901639344262,7.57261410788382,9.81210855949896
"21",0.099502487562189,7.86290322580645,9.63114754098361,9.85477178423237,10.9603340292276
"21.5",0,7.15725806451613,10.5532786885246,10.4771784232365,6.68058455114822
"22",0,8.87096774193548,7.99180327868853,8.71369294605809,6.88935281837161
"22.5",0,8.87096774193548,7.37704918032787,6.84647302904564,6.36743215031315
"23",0,8.36693548387097,6.45491803278689,7.36514522821577,6.88935281837161
"23.5",0,5.94758064516129,5.94262295081967,4.77178423236515,5.11482254697286
"24",0,6.04838709677419,5.43032786885246,5.49792531120332,4.5929018789144
"24.5",0,4.73790322580645,3.99590163934426,4.35684647302905,5.53235908141962
"25",0,3.72983870967742,3.99590163934426,4.25311203319502,3.23590814196242
"25.5",0,4.13306451612903,3.07377049180328,2.80082987551867,3.54906054279749
"26",0,3.125,3.48360655737705,3.00829875518672,3.54906054279749
"26.5",0,2.31854838709677,2.66393442622951,2.59336099585062,3.02713987473904
"27",0,2.11693548387097,2.66393442622951,2.17842323651452,2.92275574112735
"27.5",0,2.31854838709677,1.84426229508197,1.97095435684647,1.98329853862213
"28",0,1.41129032258065,1.63934426229508,1.45228215767635,2.71398747390397
"28.5",0,1.41129032258065,1.94672131147541,1.76348547717842,1.04384133611691
"29",0,0.907258064516129,1.74180327868852,1.2448132780083,1.35699373695198
"29.5",0,1.61290322580645,1.4344262295082,1.34854771784232,1.35699373695198
"30",0,1.81451612903226,0.922131147540984,1.14107883817427,0.730688935281837
"30.5",0,1.10887096774194,0.717213114754098,0.726141078838174,0.939457202505219
"31",0,1.00806451612903,1.22950819672131,1.14107883817427,0.835073068893528
"31.5",0,0.30241935483871,0.409836065573771,1.34854771784232,0.521920668058455
"32",0,0.30241935483871,0.717213114754098,1.2448132780083,0.417536534446764
"32.5",0,0.504032258064516,0.614754098360656,0.311203319502075,0.835073068893528
"33",0,1.10887096774194,0.512295081967213,0.622406639004149,1.25260960334029
"33.5",0,0.504032258064516,0.717213114754098,0.518672199170124,0.835073068893528
"34",0,0.504032258064516,0.307377049180328,0.4149377593361,0.835073068893528
"34.5",0,0.604838709677419,0.102459016393443,0.726141078838174,0.417536534446764
"35",0,0.604838709677419,0.409836065573771,0.103734439834025,0.313152400835073
"35.5",0,0.100806451612903,0.102459016393443,0.20746887966805,0
"36",0,0.504032258064516,0.409836065573771,0.4149377593361,0.313152400835073
"36.5",0,0.100806451612903,0.307377049180328,0.311203319502075,0.521920668058455
"37",0,0.504032258064516,0.204918032786885,0.103734439834025,0.208768267223382
"37.5",0,0.403225806451613,0,0.4149377593361,0.521920668058455
"38",0,0.403225806451613,0.204918032786885,0.103734439834025,0.208768267223382
"38.5",0,0.201612903225806,0.204918032786885,0,0.730688935281837
"39",0,0,0.102459016393443,0.311203319502075,0.104384133611691
"39.5",0,0.201612903225806,0.102459016393443,0.103734439834025,0.208768267223382
"40",0,0.100806451612903,0.102459016393443,0,0.104384133611691
"40.5",0,0,0,0.518672199170124,0.313152400835073
"41",0,0.100806451612903,0.307377049180328,0.20746887966805,0.104384133611691
"41.5",0,0,0.204918032786885,0.311203319502075,0
"42",0,0.100806451612903,0,0,0
"42.5",0,0,0.307377049180328,0,0
"43",0,0,0,0.103734439834025,0.208768267223382
"43.5",0,0.100806451612903,0,0.103734439834025,0.104384133611691
